Latitude,Longitude,Radius,Depth
42.9657,308.1787,5.333,-2555.611572
42.9944,308.1158,5.1643,-2552.147705
43.1484,308.0851,5.4559,-2543.048584
43.0994,308.0523,4.8358,-2545.287598
42.9975,308.0562,5.9871,-2546.282227
42.982,308.248,5.6397,-2565.417236
43.0123,308.1461,16.5463,-2555.781738
42.9533,308.026,4.9741,-2544.889648
42.9962,308.0271,24.3637,-2541.613037
43.0057,308.1172,12.6111,-2559.141846
43.0981,308.114,5.4447,-2548.794434
42.902,308.032,31.2191,-2545.944336
43.0776,308.2342,14.6024,-2562.475098
43.1008,308.222,20.791,-2561.429932
42.9551,308.1004,5.1053,-2546.577881
42.9454,308.1743,6.7167,-2553.304443
43.0864,308.1372,5.8452,-2552.326172
43.1421,308.1584,5.1199,-2556.625732
42.9969,308.0376,5.2292,-2545.750488
42.9865,308.2761,6.156,-2565.66748
43.1175,308.0532,5.4907,-2542.390137
43.1555,308.0993,5.5612,-2545.267578
43.0349,308.2433,5.6992,-2581.701416
43.0724,308.1756,6.1119,-2557.185791
43.0115,308.2916,6.5855,-2571.121582
43.081,308.0455,16.7704,-2545.618164
42.8616,308.0318,6.1199,-2543.970703
42.8736,308.2309,5.5646,-2562.60083
42.999,308.302,6.0957,-2571.159668
43.0344,308.2355,5.6383,-2569.431885
42.9191,308.0685,6.3483,-2555.923584
42.8958,308.2831,5.5465,-2563.445801
43.0644,308.1576,19.4796,-2562.285889
43.0839,308.1644,5.9588,-2554.286377
42.8749,308.2881,39.783,-2564.522949
43.1075,308.2156,6.2136,-2558.786621
42.9033,308.1252,4.9269,-2547.950439
43.054,308.2391,13.7108,-2562.508301
42.9117,308.1161,5.9157,-2549.653564
43.0949,308.1707,15.2886,-2557.32251
43.1201,308.183,14.6978,-2558.092773
43.0197,308.2492,5.369,-2565.909424
43.0769,308.0839,5.2617,-2547.357422
43.0274,308.1396,5.515,-2554.682617
42.9375,308.1566,5.5449,-2553.770996
42.8865,308.0276,11.2773,-2544.772705
42.9003,308.1215,23.9868,-2548.774902
42.8766,308.0358,5.9155,-2543.891846
43.0565,308.2854,15.4577,-2567.406982
43.0886,308.3039,38.229,-2568.25708
43.0489,308.1788,5.7418,-2558.518799
42.9979,308.2022,6.399,-2563.776123
42.9726,308.0297,4.8884,-2544.757813
42.9832,308.0414,16.6227,-2542.331787
43.1327,308.266,12.5057,-2565.183838
42.9351,308.174,5.8987,-2550.922119
42.969,308.1561,5.1457,-2554.188232
42.9197,308.0882,7.2106,-2548.023193
42.8719,308.2425,15.2044,-2563.05127
43.0042,308.2754,7.3529,-2573.805176
43.0947,308.0952,12.4614,-2554.153809
43.1206,308.2298,12.8193,-2569.608398
42.9513,308.2087,6.2909,-2557.987793
42.8777,308.0891,6.3036,-2549.128662
43.0505,308.2273,6.5476,-2560.650879
43.0667,308.2037,5.7365,-2560.112305
43.0284,308.1457,5.7531,-2556.244873
43.111,308.2434,5.573,-2562.570068
42.8731,308.2536,5.2921,-2567.595215
43.1075,308.2606,8.3119,-2561.620361
42.9333,308.217,5.985,-2557.665283
42.9332,308.1393,12.4724,-2551.624023
42.9115,308.168,5.6166,-2550.591309
43.1351,308.2866,13.4427,-2563.767578
43.1443,308.0397,5.3669,-2538.911377
43.1393,308.2694,14.946,-2562.172363
43.0186,308.1462,31.4833,-2556.333496
42.9363,308.163,14.0536,-2554.187744
43.0375,308.2886,5.7656,-2567.078613
43.0216,308.2377,5.8635,-2563.789307
42.9539,308.1492,11.8279,-2551.249756
43.0223,308.0645,6.3018,-2547.840576
43.0307,308.277,5.735,-2568.656006
43.1032,308.0286,5.0514,-2539.109131
43.1478,308.2481,5.384,-2561.156494
43.1232,308.1703,38.5976,-2559.639648
42.9525,308.0481,25.3248,-2546.975098
43.0303,308.1847,7.0732,-2559.753418
43.0545,308.0746,5.4496,-2552.135742
42.889,308.279,6.1481,-2562.16333
42.9334,308.0502,6.4856,-2547.930176
43.025,308.0917,5.6038,-2549.562744
43.0049,308.1855,6.4159,-2562.260498
43.11,308.1406,8.9591,-2553.498535
43.0082,308.1632,5.658,-2556.965332
42.9049,308.2067,6.4723,-2557.39209
43.0314,308.0436,12.0371,-2546.07959
43.007,308.0857,9.2955,-2549.842041
43.0409,308.1415,18.4852,-2554.698242
42.9726,308.1486,5.9134,-2555.325684
43.0695,308.1129,5.9531,-2552.505615
43.0695,308.2496,6.0132,-2562.062256
42.9839,308.2438,5.9667,-2561.085449
43.1144,308.1756,5.114,-2557.425537
43.0069,308.096,12.1165,-2551.019043
42.9201,308.1465,19.1932,-2550.291748
42.9508,308.0352,5.8436,-2544.902832
42.8698,308.3084,18.5126,-2565.297607
42.9999,308.2103,7.0274,-2563.905273
43.0533,308.1059,20.9015,-2550.041504
42.9743,308.0799,6.0943,-2547.244629
43.0068,308.2967,6.1213,-2571.326172
42.9961,308.184,6.0219,-2561.724121
43.1313,308.0772,5.0482,-2545.666748
43.1526,308.1689,22.3761,-2557.993652
43.1012,308.1492,19.6381,-2554.216064
43.1104,308.1657,5.6326,-2558.539795
43.1334,308.1617,11.7327,-2553.539795
43.1318,308.1927,5.9441,-2559.459473
43.0721,308.0353,5.1687,-2544.589111
42.9835,308.1679,30.5344,-2555.603516
43.1444,308.1665,31.9424,-2556.825439
43.1576,308.1512,29.1781,-2553.45166
43.1079,308.1613,5.5699,-2557.34082
42.8938,308.2361,5.7867,-2561.415527
42.9451,308.1097,5.4035,-2547.528076
43.0861,308.2038,5.8704,-2559.994385
43.0462,308.2597,7.6877,-2566.53125
42.8914,308.0403,6.7136,-2543.881592
42.9175,308.1657,5.2012,-2550.634521
42.9274,308.0448,21.7411,-2546.897217
42.9274,308.2021,7.4382,-2555.436768
43.0177,308.3001,15.4835,-2571.366211
43.0497,308.0231,5.1104,-2545.764893
42.9786,308.2092,5.8486,-2557.057617
42.9419,308.04,5.7628,-2551.779541
43.1092,308.2022,6.3519,-2558.934082
43.131,308.1652,5.1055,-2556.183105
43.0879,308.2937,19.1781,-2567.838135
42.8658,308.0543,7.0603,-2543.073486
43.0191,308.2596,5.8785,-2569.497559
42.8983,308.1261,5.0514,-2547.456299
42.9177,308.2297,15.3222,-2559.865234
43.1494,308.0628,4.9161,-2544.798096
43.0796,308.1102,19.591,-2548.265137
43.1574,308.1987,5.0809,-2562.141602
42.8828,308.1402,34.3296,-2550.888428
42.8633,308.2665,5.1877,-2562.141602
43.0673,308.2038,6.461,-2559.862793
42.9066,308.1434,5.2949,-2549.206299
42.9903,308.2021,5.7477,-2562.12085
43.1412,308.0993,5.7913,-2547.783203
43.1539,308.2294,23.5378,-2559.700928
43.0278,308.2231,7.1975,-2565.372803
42.8805,308.069,14.2992,-2547.384521
43.145,308.0322,6.316,-2542.845947
42.965,308.1284,17.3401,-2550.705811
42.9633,308.0565,5.9694,-2547.413818
43.0842,308.0935,5.8295,-2548.593506
42.9042,308.1939,61.6361,-2554.099121
42.8815,308.1914,5.1842,-2552.949951
43.0901,308.1495,5.4207,-2552.968506
42.984,308.0918,18.4407,-2548.571533
42.9563,308.0357,6.1545,-2545.110107
43.0747,308.2513,18.4837,-2563.943115
43.1318,308.2057,6.0929,-2558.686035
42.9387,308.1331,5.8698,-2551.739014
42.94,308.1678,6.0495,-2554.185059
43.0108,308.114,5.3168,-2551.685547
42.9623,308.2104,15.4571,-2559.057373
42.9986,308.2024,6.5521,-2563.94751
43.061,308.0818,6.3,-2544.833496
43.1211,308.2595,5.482,-2563.770264
42.9002,308.2139,25.099,-2559.405029
43.0327,308.2372,6.0442,-2579.441895
43.134,308.0447,5.0233,-2543.162354
42.8982,308.1037,6.8145,-2547.754395
42.9137,308.0752,7.4853,-2547.900391
42.9189,308.0285,64.6669,-2544.111572
43.0282,308.1555,10.6296,-2558.252441
43.0333,308.1465,5.842,-2558.283203
43.0466,308.0794,24.4587,-2547.254395
42.897,308.044,8.167,-2543.174072
43.0451,308.0946,5.2335,-2549.131592
43.1462,308.2157,5.5488,-2558.636719
42.872,308.1281,6.1895,-2550.278809
43.0313,308.1004,12.2144,-2548.806641
43.1471,308.0854,5.2956,-2542.670898
43.0919,308.2567,5.9313,-2563.0271
43.0411,308.2205,5.1389,-2560.638672
43.0637,308.2169,5.517,-2561.877686
42.9228,308.2066,5.4285,-2556.370605
42.9515,308.2013,25.7867,-2562.437744
42.8846,308.2035,5.1397,-2554.631348
43.0296,308.025,11.0166,-2543.472412
42.8719,308.1808,5.4968,-2550.469727
43.026,308.184,5.7077,-2560.176025
43.127,308.1353,14.9516,-2552.732178
43.1169,308.2783,5.4842,-2564.551514
43.0789,308.1123,5.3911,-2548.134521
43.0577,308.2871,5.8089,-2567.607178
42.9102,308.1235,4.9473,-2548.449219
42.9193,308.0961,5.9881,-2548.578125
42.8766,308.0973,22.3318,-2548.847412
43.0153,308.0511,13.92,-2547.265137
43.0794,308.1712,5.481,-2557.704834
43.1299,308.2898,5.0836,-2564.17334
42.9868,308.088,6.4801,-2547.336182
43.007,308.1113,5.3211,-2552.941162
43.1338,308.0633,5.5504,-2543.817627
43.0043,308.15,5.4734,-2559.941406
42.8931,308.1477,5.4867,-2548.626953
43.0239,308.0496,24.2468,-2547.951416
42.962,308.1874,22.6844,-2554.588379
42.9719,308.1389,9.5707,-2552.580322
42.9698,308.2822,5.6951,-2567.671875
43.0939,308.271,5.7109,-2563.74292
43.0709,308.1183,6.2003,-2550.671387
43.0835,308.3079,6.3012,-2569.412842
43.067,308.103,26.6733,-2549.561035
43.0808,308.1687,13.4792,-2556.314941
42.9808,308.0577,5.2008,-2544.857422
42.9819,308.1135,21.2023,-2547.808594
42.974,308.2754,5.4094,-2566.849365
42.9772,308.078,5.293,-2548.259277
42.8627,308.1999,21.0717,-2556.290283
43.1527,308.2644,9.428,-2559.524902
43.0462,308.2153,5.7079,-2559.295898
43.0401,308.1215,5.1818,-2549.868164
43.0975,308.1911,5.7926,-2558.768311
43.1094,308.1983,6.0853,-2558.609375
43.146,308.2433,16.1289,-2561.356934
42.9268,308.1426,6.1419,-2551.60498
42.9041,308.0466,27.8683,-2542.482422
42.9811,308.0879,5.817,-2548.003906
43.1355,308.0616,5.2777,-2544.950195
42.9706,308.1009,25.0194,-2549.096924
42.91,308.055,5.6605,-2545.106934
43.0275,308.0589,15.5693,-2553.275391
42.9746,308.2024,17.848,-2557.193604
43.0976,308.0596,5.718,-2546.82373
42.9371,308.2044,7.7613,-2557.674561
43.1338,308.0379,5.9183,-2542.963379
42.9418,308.2432,6.4273,-2559.319824
42.9197,308.1948,6.0152,-2553.662354
43.0203,308.2801,10.4399,-2570.785645
42.8922,308.0475,6.3632,-2544.960205
42.9069,308.062,5.2597,-2546.210449
43.1454,308.2353,12.0602,-2560.300537
43.1264,308.0947,5.4603,-2549.155762
43.1497,308.1597,5.522,-2556.231445
43.0396,308.1829,5.7133,-2558.603027
43.0202,308.0243,5.843,-2542.828369
42.9553,308.0394,4.7955,-2545.395264
43.0489,308.2675,6.9147,-2566.593018
43.0859,308.1976,15.5472,-2558.569336
42.9879,308.2417,6.6826,-2562.596924
43.0425,308.085,5.2425,-2547.928711
43.0872,308.1854,6.4028,-2556.992432
42.9785,308.2133,6.3078,-2556.874023
43.1557,308.3009,5.3044,-2566.080322
43.1167,308.283,6.2834,-2563.993652
42.9764,308.0551,17.236,-2546.626709
42.9134,308.213,19.458,-2557.062012
43.0076,308.0233,5.1823,-2546.060547
42.9526,308.0265,5.7955,-2544.096436
43.0473,308.2028,5.758,-2560.192871
43.0374,308.0413,4.9097,-2546.278809
42.9953,308.196,5.8198,-2563.216064
42.9564,308.0471,5.3308,-2549.748779
42.9465,308.032,15.9887,-2544.512939
43.0806,308.2564,18.5247,-2564.642334
42.9843,308.0557,5.1871,-2545.669434
42.9701,308.1423,5.2971,-2552.540283
42.9614,308.1896,16.5786,-2554.182617
42.9213,308.2511,5.0563,-2561.750488
42.889,308.1785,16.4434,-2549.296631
43.0201,308.1445,16.1238,-2561.131836
42.8754,308.2889,8.4095,-2565.303223
42.8985,308.3086,5.4347,-2565.203369
42.9055,308.2235,13.8575,-2561.948242
42.9291,308.0289,5.6178,-2546.054688
43.0713,308.0386,5.0582,-2546.203613
43.0045,308.1452,15.1656,-2555.951904
43.0782,308.2749,5.6111,-2566.835693
42.9583,308.209,6.3365,-2558.475586
42.9027,308.2331,5.3946,-2559.343262
43.1396,308.1945,5.1578,-2559.790527
42.9929,308.1482,12.7498,-2556.307129
42.9291,308.2863,20.1931,-2566.2854
43.1287,308.1,5.191,-2551.35083
43.0322,308.1086,5.3197,-2550.454102
42.8665,308.055,5.6549,-2543.685791
42.966,308.2696,17.3488,-2567.382568
42.9593,308.1188,7.6112,-2549.853271
42.9033,308.0231,7.8118,-2544.626953
42.8958,308.2775,25.0274,-2561.92334
42.9261,308.0293,5.6176,-2547.187744
43.0146,308.0681,5.3873,-2547.077881
42.8803,308.2962,17.7628,-2571.497314
43.1554,308.1266,5.3891,-2550.821777
42.9515,308.1232,5.4053,-2549.63501
42.9623,308.2364,20.663,-2560.519531
43.1268,308.309,6.6377,-2565.170898
42.892,308.2885,8.3027,-2564.67041
43.051,308.1301,5.2826,-2553.288574
42.9458,308.1267,13.5797,-2549.519043
42.895,308.2284,5.7931,-2559.236816
43.0906,308.034,7.1058,-2544.675781
42.9639,308.2681,17.1391,-2567.004883
43.0756,308.1944,11.8086,-2559.626465
43.012,308.0586,5.3141,-2546.881348
43.0921,308.0851,5.6504,-2556.111816
43.1277,308.0599,5.1678,-2544.158691
42.8626,308.2935,5.274,-2567.119141
43.097,308.0333,5.7616,-2541.679688
43.0146,308.1965,7.3491,-2562.967041
42.8809,308.07,5.0318,-2547.489014
43.095,308.2929,5.8861,-2571.004883
43.0705,308.0876,5.2604,-2546.670654
42.9288,308.1051,6.9023,-2546.311768
42.8807,308.0824,6.3655,-2550.372314
42.8899,308.0531,6.9286,-2546.084961
42.9753,308.1009,8.5676,-2549.178467
42.8899,308.0993,9.0935,-2544.442139
43.1401,308.13,5.6682,-2549.962891
43.0963,308.2496,5.43,-2561.189941
42.8747,308.2459,5.1826,-2569.288574
42.8863,308.2117,6.0377,-2555.829834
43.0412,308.1113,5.9671,-2549.98584
43.1173,308.2378,11.293,-2560.085205
43.0137,308.2524,6.7031,-2567.558594
42.9822,308.1418,5.2792,-2552.065674
43.093,308.0518,5.0122,-2545.501221
42.8967,308.0521,6.0393,-2545.928955
43.1137,308.1036,4.9977,-2552.835449
42.914,308.2179,5.5921,-2557.378418
42.9027,308.2597,6.368,-2560.746826
43.052,308.1196,5.673,-2551.274658
43.0834,308.1482,5.878,-2555.454834
43.0076,308.2604,5.3487,-2568.839111
42.9402,308.069,5.3908,-2547.723633
43.1511,308.2499,5.6086,-2558.425781
43.1515,308.0343,5.3569,-2542.849854
42.8682,308.0483,5.0404,-2544.443848
43.1526,308.264,19.295,-2559.326416
43.1056,308.1609,5.7661,-2556.81665
43.1344,308.2534,6.3518,-2561.516846
43.0647,308.1046,5.2002,-2549.093506
43.0024,308.2243,9.0406,-2563.648682
42.9157,308.2758,10.7256,-2565.256592
42.9119,308.0727,5.6575,-2547.140869
42.8643,308.2938,19.8919,-2566.813721
43.0621,308.2151,16.3966,-2561.409668
43.077,308.1772,5.2616,-2558.859131
42.9329,308.1272,11.9828,-2549.718506
42.9856,308.1636,8.5444,-2555.705811
43.0807,308.1206,5.1899,-2550.331787
42.907,308.128,5.7986,-2549.238281
42.917,308.3037,5.3016,-2562.847656
42.9541,308.114,5.1407,-2548.935303
43.1347,308.1612,5.4016,-2553.30542
42.9962,308.1243,5.4848,-2554.4646
42.9818,308.1991,5.0832,-2559.937256
42.9413,308.1785,6.462,-2555.505371
43.0548,308.1344,5.2466,-2552.029541
43.0335,308.2972,22.2989,-2571.256836
42.8693,308.0864,5.805,-2546.137451
43.0835,308.2969,14.0379,-2568.437988
43.0653,308.0483,5.3866,-2548.140625
43.1579,308.1726,5.33,-2557.282227
42.9413,308.3071,23.0249,-2565.793945
42.9807,308.1746,6.4668,-2556.039307
43.1312,308.1231,5.3056,-2553.781982
43.1456,308.0781,18.1467,-2541.629883
42.8774,308.1428,6.1158,-2548.946533
42.8829,308.0383,5.6022,-2545.266357
42.8764,308.0714,5.5204,-2547.810059
42.8885,308.2606,6.065,-2562.424561
43.0873,308.1338,14.3689,-2552.479248
42.9695,308.0248,4.8314,-2543.08252
43.1451,308.0357,21.752,-2540.588867
43.0603,308.2388,5.7344,-2562.419922
43.1501,308.097,5.3204,-2546.520752
42.8944,308.065,6.4937,-2547.180908
42.9496,308.2668,5.508,-2562.25
43.0889,308.2093,13.585,-2562.992432
42.8632,308.2955,5.874,-2567.293701
42.9053,308.1838,5.9135,-2552.470215
42.999,308.1884,11.3161,-2561.706787
42.9131,308.0627,6.7759,-2546.280273
42.9328,308.2198,15.3891,-2557.240234
42.9146,308.1868,7.1018,-2551.787354
43.0685,308.1927,16.5744,-2558.20874
42.8779,308.2845,5.2822,-2562.305908
43.142,308.2367,5.2095,-2564.194336
42.9283,308.1489,11.1045,-2552.03418
42.9262,308.0249,6.4522,-2546.675049
42.9514,308.1885,4.9489,-2555.736816
42.9257,308.1267,13.3689,-2549.980225
42.9111,308.2631,5.1149,-2561.41748
43.1302,308.1236,5.0284,-2553.452148
42.9491,308.2086,5.2972,-2558.202148
43.14,308.2033,6.0778,-2560.474609
43.0208,308.2979,5.8784,-2571.98291
43.1555,308.0507,5.2132,-2541.719727
43.0543,308.1129,5.5359,-2550.972168
42.9929,308.1446,4.8225,-2555.383545
43.0556,308.0428,7.759,-2547.735352
43.1552,308.1926,12.1921,-2561.601074
42.9564,308.0339,21.0878,-2545.619385
43.0798,308.1241,5.3432,-2551.253418
43.1245,308.2467,6.0516,-2559.958252
43.0446,308.2273,17.3177,-2561.676514
42.9546,308.2854,5.2127,-2564.569336
43.037,308.1101,5.6514,-2549.564453
43.0529,308.0796,5.1869,-2545.64624
43.0195,308.1015,5.5498,-2552.523193
43.0535,308.22,6.2996,-2560.441406
42.9772,308.1197,5.5525,-2549.179199
42.9019,308.2598,7.3456,-2560.896484
43.057,308.1355,5.3745,-2553.746338
43.1465,308.2871,5.3418,-2562.563477
42.9491,308.1959,13.0786,-2557.32959
43.0872,308.0333,6.5539,-2544.567139
42.9554,308.17,4.9682,-2553.529297
43.0219,308.0375,19.763,-2544.891113
42.9565,308.1402,23.63,-2550.909912
43.1428,308.1249,5.0706,-2551.856445
43.0587,308.3026,6.3226,-2569.418213
42.9913,308.1776,5.4789,-2559.26709
42.8865,308.1335,5.3817,-2548.933594
43.1344,308.0875,5.2769,-2546.929932
43.0795,308.0774,19.3368,-2547.202637
43.1114,308.0643,6.012,-2546.402588
43.024,308.1143,5.7568,-2549.943115
42.9395,308.2554,5.7644,-2560.306396
43.0812,308.1284,5.3601,-2553.765381
43.0427,308.1817,8.6029,-2559.543701
43.076,308.2632,6.0566,-2565.939453
42.9009,308.2668,6.6282,-2561.291016
42.97,308.2848,10.7589,-2567.541016
43.0557,308.1368,6.1349,-2553.134766
43.1381,308.1084,13.7986,-2551.177246
42.8787,308.2203,5.4861,-2561.459473
43.1556,308.2685,6.2272,-2560.840576
43.1522,308.2615,5.6017,-2561.918701
43.1014,308.0891,68.8157,-2548.327881
43.0241,308.0308,5.0163,-2543.709473
42.9991,308.2022,11.3617,-2563.397949
43.0752,308.1869,18.2583,-2558.332275
42.9544,308.1015,5.2975,-2544.098145
42.8777,308.3085,13.2698,-2567.026611
42.9619,308.2387,23.9155,-2561.137695
42.9588,308.1703,6.5783,-2552.587158
43.0396,308.1562,12.8337,-2557.929688
43.0324,308.2354,5.6052,-2565.894775
42.8895,308.212,16.0904,-2555.835205
43.1075,308.1051,7.0221,-2550.084473
43.0092,308.288,8.2329,-2570.409424
42.9403,308.18,19.7409,-2554.27417
43.1446,308.2073,17.3383,-2567.153564
43.1195,308.0391,8.8339,-2536.652588
42.9622,308.0514,42.05,-2545.261963
43.0912,308.115,12.0426,-2551.283936
43.0529,308.1184,5.6996,-2550.980469
42.9633,308.0416,5.2941,-2545.359131
43.0175,308.2696,7.4694,-2570.686768
42.9802,308.2945,6.5423,-2572.048828
42.954,308.2105,5.27,-2557.563232
42.9254,308.2647,14.6492,-2565.07666
43.111,308.2754,14.4762,-2563.667969
43.0244,308.1557,5.0079,-2556.02124
43.0313,308.2451,15.5681,-2574.154053
43.0096,308.2911,5.4705,-2571.137939
42.9636,308.1374,14.2328,-2551.900146
43.1339,308.0651,5.6154,-2543.470703
42.8814,308.2637,37.3347,-2566.704834
42.9156,308.1565,5.3979,-2549.833984
43.0905,308.297,5.8844,-2567.584961
42.909,308.2985,5.6454,-2564.174805
43.0834,308.0601,37.3033,-2544.390625
42.9203,308.1633,32.55,-2551.990723
43.0079,308.2282,6.1703,-2564.443604
42.9868,308.0514,5.0708,-2545.797119
43.0326,308.0817,5.4632,-2547.906982
42.9089,308.0746,14.5612,-2547.556885
43.0512,308.2073,5.6636,-2561.561279
42.9863,308.1724,20.3123,-2556.082275
42.9314,308.0818,6.0278,-2546.066895
42.9152,308.2771,5.5674,-2564.526855
43.0514,308.1772,5.8743,-2556.699463
42.8894,308.2124,6.493,-2555.741211
43.1029,308.2112,8.0753,-2560.329346
42.9457,308.1139,5.5845,-2548.727783
42.8737,308.2259,5.6824,-2562.228027
43.029,308.3009,5.9928,-2572.062012
43.1345,308.2125,9.8772,-2559.484863
43.0003,308.0743,10.8909,-2550.526611
43.1041,308.1777,17.8929,-2558.282959
43.1115,308.2252,14.2859,-2560.416016
42.9076,308.16,5.1598,-2551.327637
43.0641,308.1033,12.622,-2548.444092
42.8932,308.2239,4.8232,-2558.829102
42.9962,308.2837,5.0007,-2571.664063
42.9136,308.2112,5.6795,-2556.54126
42.9825,308.0685,5.2359,-2549.567383
42.9864,308.081,5.5214,-2549.233887
42.9184,308.2039,5.6727,-2555.561768
42.8874,308.239,25.6915,-2562.651123
42.8931,308.28,5.5045,-2563.718994
43.0238,308.2607,6.9473,-2570.921143
43.0298,308.0494,5.3183,-2546.486328
42.9999,308.0818,5.2562,-2552.650146
43.036,308.1584,5.9416,-2558.869141
42.881,308.2741,5.5738,-2559.166992
42.8802,308.1329,4.9796,-2547.6604
43.1117,308.0667,5.1723,-2547.503174
43.0011,308.0426,5.0136,-2544.378906
43.0239,308.1729,6.1888,-2559.428955
43.025,308.0691,5.3324,-2547.291016
42.9629,308.0651,5.9998,-2546.19873
43.0934,308.2428,16.1298,-2563.595703
42.9509,308.1793,4.831,-2552.814697
43.0824,308.0689,5.9009,-2548.763184
42.8755,308.1136,6.1812,-2547.604736
43.0988,308.141,4.9352,-2550.043457
42.8944,308.2614,5.4191,-2561.408936
43.1028,308.0384,5.3895,-2542.30249
43.0361,308.1353,5.8736,-2555.88916
42.8864,308.1161,5.5922,-2549.383057
42.9551,308.2822,5.6518,-2565.61792
42.8971,308.2634,5.8239,-2561.204102
43.0791,308.096,16.2697,-2548.432373
43.0846,308.187,5.6236,-2558.769287
42.8974,308.0572,16.5697,-2544.39502
43.1485,308.2939,10.506,-2564.133545
42.9591,308.1209,5.444,-2551.512451
43.0605,308.1317,6.1848,-2553.068359
43.0296,308.2503,5.8969,-2563.913818
42.9017,308.2202,6.2956,-2559.821777
43.1272,308.2772,7.7669,-2561.688721
43.1516,308.285,5.7942,-2564.319092
42.873,308.2165,5.7277,-2562.497314
42.926,308.2612,6.547,-2562.851318
43.126,308.0359,6.172,-2542.472168
42.8798,308.1071,9.0448,-2546.613281
42.9729,308.2453,7.5646,-2565.186279
